id,timestamp,game_time,emotion,model_confidence,match,turn,motivated,condition
1,"04/22/2025, 22:03:14",1:41,happy,99.86206888330393,True,16,yes,E-ToM
1,"04/22/2025, 22:03:21",1:47,neutral,40.504246950149536,True,18,no,E-ToM
1,"04/22/2025, 22:03:21",1:48,happy,54.87474144998295,True,18,no,E-ToM
1,"04/22/2025, 22:03:22",1:48,neutral,90.65817594528198,True,18,no,E-ToM
1,"04/22/2025, 22:03:22",1:48,happy,60.45573353767395,True,18,yes,E-ToM
1,"04/22/2025, 22:03:22",1:48,neutral,90.69966022370221,True,18,yes,E-ToM
1,"04/22/2025, 22:03:22",1:49,neutral,77.62572169303894,True,18,yes,E-ToM
1,"04/22/2025, 22:03:23",1:49,neutral,68.06027889251709,True,18,yes,E-ToM
1,"04/22/2025, 22:03:23",1:49,happy,49.52412247657776,True,18,yes,E-ToM
1,"04/22/2025, 22:03:23",1:49,neutral,65.57765007019043,True,18,yes,E-ToM
1,"04/22/2025, 22:03:23",1:49,neutral,69.08328533172607,True,18,yes,E-ToM
1,"04/22/2025, 22:03:23",1:50,neutral,94.74141064388625,True,18,yes,E-ToM
1,"04/22/2025, 22:03:24",1:50,neutral,83.74642729759216,True,18,yes,E-ToM
1,"04/22/2025, 22:03:24",1:50,neutral,85.04088521003723,True,18,yes,E-ToM
1,"04/22/2025, 22:03:24",1:50,neutral,73.48451614379883,True,18,yes,E-ToM
1,"04/22/2025, 22:03:24",1:51,neutral,98.67202639579773,True,18,yes,E-ToM
1,"04/22/2025, 22:03:24",1:51,fear,81.73514008522034,True,18,yes,E-ToM
1,"04/22/2025, 22:03:25",1:51,happy,71.68205380439758,True,18,yes,E-ToM
1,"04/22/2025, 22:03:25",1:51,fear,50.627866424791,True,18,yes,E-ToM
1,"04/22/2025, 22:03:25",1:51,neutral,38.890141248703,True,18,yes,E-ToM
1,"04/22/2025, 22:03:25",1:52,neutral,84.76107716560364,True,18,yes,E-ToM
1,"04/22/2025, 22:03:26",1:52,fear,50.25751593798589,True,18,yes,E-ToM
1,"04/22/2025, 22:03:26",1:52,angry,52.211230993270874,True,18,yes,E-ToM
1,"04/22/2025, 22:03:33",2:0,angry,61.58636121505997,True,20,no,E-ToM
1,"04/22/2025, 22:03:34",2:0,angry,90.30930995941162,True,20,no,E-ToM
1,"04/22/2025, 22:03:34",2:0,angry,68.39631795883179,True,20,no,E-ToM
1,"04/22/2025, 22:03:34",2:0,angry,76.72458013589146,True,20,no,E-ToM
1,"04/22/2025, 22:03:34",2:1,angry,74.13405776023865,True,20,yes,E-ToM
1,"04/22/2025, 22:03:35",2:1,angry,74.6646895405095,True,20,yes,E-ToM
1,"04/22/2025, 22:03:35",2:1,angry,83.24939808256649,True,20,yes,E-ToM
1,"04/22/2025, 22:03:35",2:1,angry,64.8927628993988,True,20,yes,E-ToM
1,"04/22/2025, 22:03:35",2:2,angry,66.97694462400345,True,20,yes,E-ToM
1,"04/22/2025, 22:03:35",2:2,angry,57.767078743402884,True,20,yes,E-ToM
1,"04/22/2025, 22:03:36",2:2,angry,67.72859692573547,True,20,yes,E-ToM
1,"04/22/2025, 22:03:36",2:2,angry,57.00972420035149,True,20,yes,E-ToM
1,"04/22/2025, 22:03:36",2:2,neutral,47.61662781238556,True,20,yes,E-ToM
1,"04/22/2025, 22:03:36",2:3,neutral,77.95712947845459,True,20,yes,E-ToM
1,"04/22/2025, 22:03:36",2:3,fear,43.22758695750392,True,20,yes,E-ToM
1,"04/22/2025, 22:03:37",2:3,neutral,92.57031679153442,True,20,yes,E-ToM
1,"04/22/2025, 22:03:37",2:3,neutral,95.65283060073853,True,20,yes,E-ToM
1,"04/22/2025, 22:03:37",2:3,happy,63.516203374636376,True,20,yes,E-ToM
1,"04/22/2025, 22:03:37",2:4,neutral,60.36626100540161,True,20,yes,E-ToM
1,"04/22/2025, 22:03:44",2:10,neutral,70.46228051185608,True,22,no,E-ToM
1,"04/22/2025, 22:03:44",2:11,fear,46.98348343372345,True,22,no,E-ToM
1,"04/22/2025, 22:03:45",2:11,neutral,78.2397985458374,True,22,no,E-ToM
1,"04/22/2025, 22:03:45",2:11,neutral,68.07781457901001,True,22,yes,E-ToM
1,"04/22/2025, 22:03:45",2:11,neutral,72.56288960950909,True,22,yes,E-ToM
1,"04/22/2025, 22:03:45",2:12,neutral,90.55808186531067,True,22,yes,E-ToM
1,"04/22/2025, 22:03:46",2:12,neutral,98.39140176773071,True,22,yes,E-ToM
1,"04/22/2025, 22:03:46",2:12,neutral,86.53647819378843,True,22,yes,E-ToM
1,"04/22/2025, 22:03:46",2:12,angry,39.19268846511841,True,22,yes,E-ToM
1,"04/22/2025, 22:03:46",2:13,neutral,73.39871525764465,True,22,yes,E-ToM
1,"04/22/2025, 22:03:46",2:13,neutral,64.73947167396545,True,22,yes,E-ToM
1,"04/22/2025, 22:03:47",2:13,fear,50.20251274108887,True,22,yes,E-ToM
1,"04/22/2025, 22:03:47",2:13,neutral,71.70706391334534,True,22,yes,E-ToM
1,"04/22/2025, 22:03:47",2:13,neutral,65.30233439179248,True,22,yes,E-ToM
1,"04/22/2025, 22:03:47",2:14,neutral,91.51409864425659,True,22,yes,E-ToM
1,"04/22/2025, 22:03:48",2:14,neutral,47.415027022361755,True,22,yes,E-ToM
1,"04/22/2025, 22:03:48",2:14,neutral,83.3193838596344,True,22,yes,E-ToM
1,"04/22/2025, 22:03:48",2:14,neutral,50.07941722869873,True,22,yes,E-ToM
1,"04/22/2025, 22:03:48",2:15,happy,99.97822642326355,True,22,yes,E-ToM
1,"04/22/2025, 22:03:48",2:15,happy,99.78138803132701,True,22,yes,E-ToM
1,"04/22/2025, 22:03:49",2:15,happy,99.8042106861817,True,22,yes,E-ToM
1,"04/22/2025, 22:03:49",2:15,happy,99.92048144340515,True,22,yes,E-ToM
1,"04/22/2025, 22:03:49",2:15,happy,99.99034404754639,True,22,yes,E-ToM
1,"04/22/2025, 22:03:49",2:16,happy,99.91050362586975,True,22,yes,E-ToM
